reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
14ac86f0-2933-47fd-901e-a371975fcf75,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Parah ini gopay Baru pertama kali transfer ke dana, tapi gak masuk uang nya ke dana Padahal transaksi sukses Tolong dong gimana ini, minta bantuan tapi kata nya bukan transaksi transfer Jelas-jelas uda terserah transfer sukses",1,13,1.41.0,2025-02-18 15:42:59,"Hai Kak Aisyah, mohon maat atas ketidaknyamanannya. Jika kamu masih mengalami kendala, silakan laporkan melalui email ke customerservice@gopay.co.id dengan melampirkan kode psr-25-049-1607-07826 pada subject email dan cantumkan nomor laporan kamu sebelumnya pada email yang kamu kirimkan. Kami tunggu detail laporan kamu ya. ^Maura",2025-02-18 16:07:14,1.41.0
12a6d94b-e0a5-45f8-9300-a3b6accc6896,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Ini bug atau apa? Ada 2 voucher gopay games aktif cashback 100%, setelah saya gunakan cashbacknya tidak masuk. Saya sudah memenuhi s&k yg berlaku, sekarang tiba2 semua voucher hilang termasuk voucher diluar gopay games.",1,20,1.43.0,2025-03-08 09:45:26,"Hai, Kak Rifaldi. Sebelum membayar di Mitra Usaha, pastikan kode promo/voucher telah diaktifkan agar kamu bisa mendapatkan cashback. Jika cashback masih belum diterima, laporkan melalui halaman Bantuan > cari artikel ""Belum terima cashback setelah bertransaksi"" di kolom pencarian > isi form yang ada di artikel. Kami siap membantu kamu. ^Miko",2025-03-08 10:43:47,1.43.0
86902dc2-69ab-41ba-9238-6a5369ec1a9d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"2x transaksi top up game berturut-turut ada voucher cashback dan bisa dipakai, setelah payment ga masuk cashback nya?! Padahal lumayan sering top up dari Gopay dan sebelumnya gada kendala. Buat laporan juga lama responnya. Klo g niat bikin promo, ga ush nawarin sampe spam notifikasi dan bikin tertarik padahal zonk! Males lah pakai Gopay, mending pindah aplikasi sebelah",1,138,1.41.0,2025-02-23 10:13:14,"Hai Kak Afrilia, mohon maaf atas ketidaknyamanannya. Terkait laporanmu sudah ada tiket dinomor 209203593 dan sedang ditangani oleh tim kami. Kamu dapat melakukan pengecekkan progress-nya di menu My Ticket aplikasi GoPay atau Gojek kamu ya. ^Maura",2025-02-24 08:30:46,1.41.0
97ef112f-4f06-4151-9493-28b444fb0dcf,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Kenapa setelah di update mlh jadi aneh dibuka lagi lagi balik ke aplikasi y. Jadi g bisa kebuka karena balik lagi. Sebelum di update tuh semua lancar untuk transaksi,2,8,1.41.0,2025-02-19 13:20:38,"Mohon maaf, Kak Lestari. Terkait laporanmu, pastikan sinyal internetmu stabil, aktifkan 'App Permission'/'Izinkan Aplikasi', lalu logout kemudian login kembali. Untuk kendala login lainnya, silakan mengakses halaman bantuan login pada aplikasi GoPay. ^Maura",2025-02-19 14:19:40,1.41.0
4c2c67e4-810e-493c-8a85-161a4b0b4b84,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Udah transaksi di gopay untuk top up game pake voucher cashback tapi cashbacknya ga masuk padahal udah berhasil transaksinya ga jelas banget kalo ga niat bikin voucer ga usah bikin lah mendingan top up pake aplikasi sebelah,1,6,1.42.0,2025-02-25 06:55:31,"Hai Kak Endeli, mohon maaf atas ketidaknyamanannya. Mengenai promo mengikuti syarat dan ketentuan yang berlaku ya. Apabila kamu mengalami keluhan, silakan laporkan melalui menu Bantuan di aplikasi GoPay agar tim kami bisa bantu cek ya. Kami tunggu detail permasalahannya. ^Melisa",2025-02-25 07:40:45,1.42.0
cb4277b8-5af7-48a4-b8e3-36b09f971240,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Gw top-up gopay dari ovo status sukses di gopay ga masuk mana ga sdikit lg topupnya,sampai sekarang sudah 4 hari belum juga masuk padahal sudah melampirkan bukti top-up ,alasanya masih di proses Sangat kecewa",1,13,1.41.0,2025-02-18 07:33:20,"Hai Kak Indah, pastikan nomor tujuan sudah benar, sudah cek halaman Riwayat, dan coba keluar dan masuk kembali ke aplikasi. Jika saldo masih belum masuk, silakan laporkan melalui menu Bantuan > ketik 'Top up GoPay saya belum masuk' > isi formulir dan cantumkan kode psr-25-045-1642-01300 pada bagian 'Ceritakan lebih lanjut'. ^Miko",2025-02-14 16:42:14,1.41.0
10c54b59-6174-46ce-acdc-5128b28f3bb4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Saya top up dr BCA ke Go Pay 2x gak masuk, padahal di mutasi rek BCA Mobile saya saldo sudah kepotong (ss mutasi sudah saya lampirkan juga ) 181.000 2x Saya sudah komplain balasan di email jg gak ada solusi. Mohon untuk yg lain lebih hati - hati Dan kami tunggu itikad baik dari Go Pay",1,7,1.42.0,2025-03-03 11:31:09,"Hai Kak @CV. KAZZA GROUP, mohon maat atas ketidaknyamanannya. Jika kamu masih mengalami kendala, silakan laporkan melalui email ke customerservice@gopay.co.id dengan melampirkan kode psr-25-062-1144-11312 pada subject email dan cantumkan nomor laporan kamu sebelumnya pada email yang kamu kirimkan. Kami tunggu detail laporan kamu ya. ^Maura",2025-03-03 11:44:17,1.42.0
b7f44f5d-3673-4a5b-b896-9495fea8aaa4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"ada kendala saat ingin melakukan pembayaran halaman tsb stuck dan tidak bisa melakukan pembayaran, pas tanya CSnya disuruh login ulang, bersihkan chache sudah dicoba semua tetap sama tidak ada hasil, udh dikirim juga bukti ss permasalahannya tapi CSnya yg gonta ganti itu selalu merespon dgn jawaban yg sama, padahal solusi yg dikasih tidak work bukannya dikasih solusi lain malah kasih jawaban sama berulang kali wkwk aneh baru install bikin kecewa",3,21,1.40.1,2025-02-05 03:40:09,"Hai Kak Noe, mohon maaf atas ketidaknyamanannya. Jika masih mengalami keluhan, silakan laporkan melalui email ke customerservice@gopay.co.id dengan melampirkan kode psr-25-036-0549-23184 pada subject email dan cantumkan nomor laporan sebelumnya serta ceritakan kembali detail permasalahannya. Kami tunggu detail laporan kamu ya. ^Miko",2025-02-05 05:50:35,1.40.1
868eea83-29d4-47be-a351-6d45d62e6ec9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Saya mau bayar cicilan jatuh tempo kurang 2 hari tp fitur bayarnya gk bisa dibuka, sampai hari jatuh tempo masih tidak bisa di buka. Coba bayar ke alfamart jg gk bisa.. Ini permainan dr aplikatornya ada unsur kesengajaan agar kesannya saya telat bayar & kena denda.. Dzolim kalian yg kerja di perusahaan ini..!!! Ingat hisab kalian esok pasti berat",1,28,1.43.0,2025-03-14 12:56:03,"Hai Kak Adin, mohon maaf atas kendala yang kamu alami terkait GoPay Pinjam. Agar masalahnya dapat segera kami bantu, silakan ceritakan lebih lanjut kepada kami melalui email ke support@findaya.com dan cantumkan kode psr-25-073-1332-32621 di subjek email, ya. ^Melisa",2025-03-14 13:32:40,1.43.0
cdca10f6-f688-4c03-83fb-2d7869088269,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Kesel banget, gopay plus tiba² dibalikin regular, upgrade gopay plus ditolak mulu udah puluhan kali, padahal udah sesuai kententuan, KTP cuman dipakai di akun ini, verifikasi wajah udah sama, sama KTP, jadi gabisa tranfer sana sini, udah email cs ga dibales, gimana ini? edit: udah email cs nya ga pernah dibales :) btw udah baca di bantuan dan ga membantu",1,16,1.41.0,2025-02-11 14:22:00,"Hai Kak Iqbaal, mohon maaf atas ketidaknyamanannya. Terkait laporanmu sudah ada tiket dinomor 208371285 dan sedang ditangani oleh tim kami. Kamu dapat melakukan pengecekkan progress-nya di menu My Ticket aplikasi GoPay atau Gojek kamu ya. ^Miko",2025-02-14 14:45:19,1.41.0
8179692b-ad32-4bbc-950c-43ecc929a20e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasi ini begitu merugikan kenapa saldo saya bertransaksi sendiri padahal saya tidak melakukan transaksi tolong bantuannya saya mengalami dua kali kemaren yang ditanggapi oleh customer servis cuma 1 laporan padalah saya mengalami masalah 2 yang satunya lagi tidak ditanggapi laporan anda di tutup😡😡😡 kecewa betul padahal itu uang terakhir😭😭😭,1,9,1.42.0,2025-02-28 08:05:01,"Hai Kak Fahad, mohon maat atas ketidaknyamanannya. Jika kamu masih mengalami kendala, silakan laporkan melalui email ke customerservice@gopay.co.id dengan melampirkan kode psr-25-060-0002-03271 pada subject email dan cantumkan nomor laporan kamu sebelumnya pada email yang kamu kirimkan. Kami tunggu detail laporan kamu ya. ^Maura",2025-03-01 00:02:10,1.42.0
e6aef6c0-174b-4e6c-ac6b-bd2728461f20,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Saya beri bintang satu karena saya melakukan pembelian menggunakan google Play pertama kali dalam game mobile legends tetapi tidak mendapatkan cashback parah go pay, padahal ada tertulis "" Cashback 90% s.d Rp.30.000 dengan minimal pembelian Rp.10.000"" Tapi saya tidak mendapatkan cashback nya padahal saya beli wdp loh yg harganya Rp. 29.000",1,15,1.41.0,2025-02-13 00:33:46,"Hai, Kak Ismail. Sebelum membayar di Mitra Usaha, pastikan kode promo/voucher telah diaktifkan agar kamu bisa mendapatkan cashback. Jika cashback masih belum diterima, laporkan melalui halaman Bantuan > cari artikel ""Belum terima cashback setelah bertransaksi"" di kolom pencarian > isi form yang ada di artikel. Kami siap membantu kamu. ^Miko",2025-02-13 01:46:45,1.41.0
e6f6b78e-9e25-4a4d-bed0-0867ecada860,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aplikasi gak jelas tiba-tiba hilang uang di dalamnya, setelah isi saldo tiba-tiba tidak bisa di gunakan, malah di suruh top up lagi, padahal saldo masih ada.",1,10,1.40.1,2025-02-03 02:55:04,"Mohon maaf, Kak @Bangbang Moba. Agar bisa menggunakan GoPay, pastikan saldo cukup, masukkan PIN GoPay yang benar, dan gunakan aplikasi terbaru. Jika masih bermasalah, laporkan melalui menu Bantuan > ketik ""Saya tidak dapat menggunakan GoPay"" > isi formulir dan cantumkan kode psr-25-034-0324-35494 di bagian ""Ceritakan lebih lanjut"". ^Maya",2025-02-03 03:24:43,1.40.1
f33b51d3-e511-4596-9e36-a180af1045d3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bintang 2 dulu karena saya sudah berkali-kali foto untuk vermuk susah sekali gagal terus padahal cahaya bagus tapi gagal terus ini sudah hampir 3 hari saya coba gagal terus...terimakasih,2,6,1.40.1,2025-02-09 23:05:37,"Hai Kak Kak Devi, mohon maaf atas ketidaknyamanannya. Pastikan kamu mengambil foto selfie dengan pencahayaan yang baik dan wajah terlihat jelas. Jika masih berkendala, silakan laporkan detailnya melalui email ke customerservice@gopay.co.id dan cantumkan kode psr-25-041-0322-06203 pada subjek email. ^Maura",2025-02-10 03:22:29,1.40.1
976c5b6d-6426-4589-bff7-acbe9e3697ef,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Tolong lah aplikasi ini di perbaiki semua yg ada.. transaksi nya sangat sangat menyusahkan.. isi pulsa aja bisa seharian masuk, kacau ni apk",1,4,1.42.0,2025-02-28 13:03:17,"Hai Kak Hendri, mohon maaf atas ketidaknyamanan yang dialami. Dapat kami sampaikan bahwa sebelumnya terdapat pemeliharaan sistem sehingga transaksi Kakak terhambat sementara. Silakan Kakak untuk melakukan pengecekan secara berkala. Terima kasih. ^Maura",2025-03-01 00:12:37,1.42.0
33a38984-041e-4d3f-a555-4ed04322bc72,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Ribetnya, masa isi token pembayaran berhasil tapi status gagal, uang kembali sih tapi g bisa di pake transaksi lagi. Gak kaya ewalet lain langsung bisa di pake atau di TF lagi. Nyesel sih download aplikasi ini, sumpah",1,15,1.41.0,2025-02-13 22:55:42,"Hai, Kak Dave, mohon maaf atas kendalanya. Agar bisa bertransaksi dengan GoPay, pastikan saldo GoPay kamu cukup dan sudah memasukkan PIN GoPay yang benar. Jika masih berkendala, laporkan dengan login ke aplikasi Gojek > ke Halaman Bantuan > cari artikel ""Saya tidak dapat menggunakan GoPay"" di kolom bantuan > isi form di artikel. ^Maura",2025-02-14 05:06:55,1.41.0
2622f557-8d21-44e7-b73b-0afed590fb99,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Saya kecewa,. Saya kehilangan dana tapi tidak ada tindakan,. Hati hati bila menggunakan aplikasi ini sebagai penyimpanan uang,.. Saya kecewa menggunakan dana 32.rb uang sayang hilang memang nominal kecil dari sini keamanan tidak stabil,. Apalagi saya menyimpan uang 2jt gak kebayang,.. Aplikasi ini sama seperti bri kehilangan uang tidak ada tindakan,. Hati hati bila mau menginstal saya jadi korban pertama kali ini se kecewa ini dengan aplikasi ini tidak ada tanggapan padahal sudah 1 tahun penguna",1,9,1.41.0,2025-02-19 12:06:08,"Hai Kak Yogi, mohon maat atas ketidaknyamanannya. Jika kamu masih mengalami kendala, silakan laporkan melalui email ke customerservice@gopay.co.id dengan melampirkan kode psr-25-050-1243-48656 pada subject email dan cantumkan nomor laporan kamu sebelumnya pada email yang kamu kirimkan. Kami tunggu detail laporan kamu ya. ^Maura",2025-02-19 12:43:56,1.41.0
50e29381-7415-4ac9-bbd5-389ddf0f1bd3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Ini gimana ya saya top-up Flazz BCA 20.000 menggunakan gopay, status transaksi sudah berhasil tapi kenapa saldo pada Flazz BCA nya tidak ter-update?! Mohon diperbaiki lagi sistemnya agar hal seperti ini tidak terjadi, apa ini kesalahan sistem apa bagaimana?",1,10,1.41.0,2025-02-19 05:43:18,"Hai Kak Nila, mohon maaf atas ketidaknyamanannya. Pastikan kamu memasukkan nomor kartu dengan benar dan sudah update saldo e-money. Apabila masih berkendala, silakan laporkan detailnya ke email customerservice@gopay.co.id dan mencantumkan kode psr-25-050-0631-29621 pada subjek email yang dikirimkan. ^Miko",2025-02-19 06:31:46,1.41.0
a6e2fb16-4fa4-4ed0-acdc-e964226898ae,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Sebenarnya sangat membantu sih, tapi pas saya beli barang di tokped pakai gopaylater barang tersebut di retur oleh pihak kurir tanpa kemauan saya dan akhirnya dana yg dikembalikan cuma harga barang dipotong ongkir, kini saya yg tanggung ongkirnya... Yg parah itu tagihan baru telat 2 hari dendanya sudah lebih dari 100%...ngeri😂",1,12,1.42.0,2025-03-03 04:07:01,"Hai Kak Erva, mohon maaf atas kendala yang kamu alami terkait GoPay Later. Agar masalahnya dapat segera kami bantu, silakan ceritakan lebih lanjut kepada kami melalui email ke support@mab.co.id dan cantumkan kode psr-25-062-0446-17110 di subjek email, ya. ^Melisa",2025-03-03 04:46:30,1.42.0
f8fbd433-88a6-416d-adec-3935d561e60e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Saya tidak bisa buka aplikasi setelah upgrade ke versi terbaru Sudah uninstall dan install ulang tetap masih sama dengan keterangan ""Aplikasi Butuh Pembaharuan Cepat"" Padahal sudah versi terbaru Apakah ada solusi nya",2,10,1.42.0,2025-02-25 10:38:33,"Mohon maaf, Kak Lukman. Terkait laporanmu, pastikan sinyal internetmu stabil, aktifkan 'App Permission'/'Izinkan Aplikasi', lalu logout kemudian login kembali. Jika masih tidak bisa login, laporkan ke kami melalui email ke customerservice@gopay.co.id dan mencantumkan kode psr-25-056-1115-24915 pada subjek email. ^Maura",2025-02-25 11:15:33,1.42.0
6fb58fc3-d4af-4566-aa4d-5cef80bf5b5c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Belum.pernah pakai aplikasi ini di sarani teman daftar GP fan GJ. Keduanya gagal dan tidak terdaftar atau bisa daftar. Mentok di pasword. Gimana bisa benar isi pass kl belum pernah daftar dan gimana bisa maauk kl pass belum pernah buat. Telebih pakai bantuan surih isi 2 pemakaian terakhir. Padahal pakai layanannya blm pernah. Akhirnya batal daftar dan uninstall apk ini dan GJ.,1,86,1.41.0,2025-02-17 08:04:38,"Hai Kak Agus, mohon maaf atas ketidaknyamanannya. Terkait laporanmu sudah ada tiket dinomor 208774128 dan sedang ditangani oleh tim kami. Kamu dapat melakukan pengecekkan progress-nya di menu My Ticket aplikasi GoPay atau Gojek kamu ya. ^Maura",2025-02-19 08:47:49,1.41.0
e5a28813-b0a9-4716-b5f5-294e911f7059,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"topup dari Mbanking,namun saldo gaa masuk,transaksi dri Mbanking padahal sudah ssukses. entah ke mana uangnya,hubungi cs gk bisa jaringan sibuk melulu,sungguh app gk rekomend makin ke sini. srperti pencuri digital uang elektronik. mohon tangung jawabnya GOPAY mohon kenyamananya buat custamer.🙏 bila app ini masih mau d pakai.",1,15,1.41.0,2025-02-09 04:10:17,"Hai Kak @dhen tri, pastikan nomor tujuan sudah benar, sudah cek halaman Riwayat, dan coba keluar dan masuk kembali ke aplikasi. Jika saldo masih belum masuk, silakan laporkan melalui menu Bantuan > ketik 'Top up GoPay saya belum masuk' > isi formulir dan cantumkan kode psr-25-040-0453-57231 pada bagian 'Ceritakan lebih lanjut'. ^Maya",2025-02-09 04:54:07,1.41.0
d1c48374-572c-4cd8-b345-c41bd191fae5,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Saya kecewa dengan pelayanan gopay. Dari awal saya kirim TF ke bank malah masuk ke rekening gopay yang nomor saya baru aktif 2 Minggu lalu. Tiap minta kejelasan untuk dana saya dikembalikan, alasannya tidak bisa karena apapun kondisinya itu kesalahan costumer. Saya coba masuk ke nomor gopay yg baru saya beli 2 Minggu lalu, dan tidak bisa. Lapor SM cs, dibilang itu nomor recycle dan saya telah membeli kartunya. Bisa dong dibalekkan dana saya. Ini malah tidak bisa. Kan aneh",1,13,1.40.1,2025-01-30 20:43:46,"Hai Kak Riana, mohon maaf atas ketidaknyamanannya. Jika masih mengalami keluhan, silakan laporkan melalui email ke customerservice@gopay.co.id dengan melampirkan kode psr-25-031-0218-37108 pada subject email dan cantumkan nomor laporan sebelumnya serta ceritakan kembali detail permasalahannya. Kami tunggu detail laporan kamu ya. ^Miko",2025-01-31 02:19:02,1.40.1
29921fca-957e-42ca-afd5-76979bb35390,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"GOPAY gimana ini jangan nipu dong ngasih diskon WDP 100% atau cashback 100% kalau beli WDP waktu mau beli udah di bayar mana cashback nya?kok uang nya ga kembali?okelahh kalau itu mungkin diskon cashback 100% nya ga kepencet, tapi pas yang kedua isi saldo trus beli lagi WDP karena mikir mungkin ga kepencet diskon cashback 100% nya,waktu coba mau bayar lagi kok tidak ada diskon nya?langsung bad mood dari situ....,tolong lah kasih diskon yang bener jadi nya php",1,5,1.40.1,2025-02-10 10:54:47,"Hai, Kak @Pacinn 0. Sebelum membayar di Mitra Usaha, pastikan kode promo/voucher telah diaktifkan agar kamu bisa mendapatkan cashback. Jika cashback masih belum diterima, laporkan melalui halaman Bantuan > cari artikel ""Belum terima cashback setelah bertransaksi"" di kolom pencarian > isi form yang ada di artikel. Kami siap membantu kamu. ^Miko",2025-02-10 13:07:51,1.40.1
2600db21-617a-4859-ab0b-66e44d8e196f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aplikasi garong gak jelas top up e money saldo kepotong masuk ke e money nya tidak , mending kalo sedikit mah, dari awal minta ditindak lanjuti banyak cing cing ini itu lah sekarang udah sebulan lebih udah gak bisa diproses, dadar garong gak jelas",1,5,1.40.1,2025-02-09 05:21:18,"Hai Kak Mawar, mohon maaf atas ketidaknyamanannya. Jika kamu masih mengalami kendala, silakan laporkan melalui email ke customerservice@gopay.co.id dengan melampirkan kode psr-25-040-0559-13053 pada subjek email dan cantumkan nomor laporan kamu sebelumnya pada email yang kamu kirimkan. Kami tunggu detail laporan kamu ya. ^Maya",2025-02-09 05:59:36,1.40.1
137c01f5-038c-4f9b-88e2-1b5fdda53735,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Kenapa setiap beli paket data di apk gopay selalu gagal .. Terus top up dompet digital skrg jadi lama pending terus, mohon di perbaiki sistemnya, sayah bisa di sebut sering transaksi pake gopay tp skrg makin banyak kendala ..",3,12,1.40.1,2025-02-03 10:49:27,"Hai Kak Nasir, mohon maaf atas ketidaknyamanannya. Pastikan nomor handphone tujuan valid dan PIN GoPay yang dimasukkan benar. Jika masih berkendala, silakan laporkan melalui menu Bantuan dengan ketik ""Tidak bisa melakukan pembelian GoPulsa"" pada kolom pencarian. Kami siap membantu. ^Maura",2025-02-03 11:41:43,1.40.1
4079036e-647b-450a-bb5f-cd117f20f41d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Ditunggu jaminan saldo kembali nya ... Saya mengalami kehilangan saldo sampai 609.390 jika tidak akan saya buat vidio klarifikasi karna saya tidak sama sekali melakukan transaksi itu!!!,1,13,1.42.0,2025-02-28 08:47:23,"Hai Kak Cindy, mohon maaf atas ketidaknyamanannya. Terkait hal tersebut, silakan laporkan melalui email ke customerservice@gopay.co.id dengan melampirkan kode psr-25-059-1105-53129 pada subject email dan ceritakan kembali detail permasalahannya agar tim kami bisa bantu cek lebih lanjut ya. ^Melisa",2025-02-28 11:06:01,1.42.0
0f7e3dd8-913f-466f-8d75-322d40403858,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Kok bisa akun pemakaian wajar normal transaksi legal di aplikasi malah kena pembekuan tanpa pemberitahuan kesalahan. Cs ini orang atau bot, dari kemarin buat laporan jawaban flat sama mirip bot bahkan tidak ada tanggapan yang memberikan solusi,mau buat laporan di aplikasi dan emailpun sama saja tanggapan hanya menggunakan template.",1,9,1.40.1,2025-02-03 09:18:46,"Hai Kak Resqi, mohon maat atas ketidaknyamanannya. Jika kamu masih mengalami kendala, silakan laporkan melalui email ke customerservice@gopay.co.id dengan melampirkan kode psr-25-034-1105-25273 pada subject email dan cantumkan nomor laporan kamu sebelumnya pada email yang kamu kirimkan. Kami tunggu detail laporan kamu ya. ^Maura",2025-02-03 11:05:35,1.40.1
e4a4b323-9d1b-44d4-92d1-590b62b4a95b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Sudah bayar paylater tapi tidak masuk. Masih ditagih terus. Laporan lambat sekali penanganan nya. Tidak ada fitur chat yang bisa dihubungi. Hanya dijawab pesan otomatis. Sudah dibayar dari sebelum jatuh tempo. Malah kena denda karena lewat jatuh tempo. Butuh berapa hari buat ada tanggapan min?? Ada solusi selain dicek terus? Lumayanlah balik lagi ke gopay uangnya setelah 4 hari. Tapi tetaplah rugi 50rb karena kena denda keterlambatan. Yg error aplikasi, yg bayar denda kita.",4,15,1.42.0,2025-03-03 11:53:57,"Hai Kak Tari, mohon maaf atas ketidaknyamanannya. Terkait laporanmu sudah ada tiket dinomor 209754624 dan sedang ditangani oleh tim kami. Kamu dapat melakukan pengecekkan progress-nya di menu My Ticket aplikasi GoPay atau Gojek kamu ya. ^Melisa",2025-03-04 02:56:54,1.42.0
