reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,sentiment,clean_text
b27bac91-6990-4b90-a71e-de4df54b2d82,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"tolong benerin voucher yg tiba tiba hilang padahal masa berlaku dan tgl pengunaannya masih lama, promo nya masih ada tapi kok gk bisa di buka, alasannya ""sekarang promo nya lagi gk ada. sering sering cek aja ya."" Padahal udh jelas jelas voucher+ promonya sampai 1 bulan tapi kok malah gini.apk sampah🚮",1,233,1.43.0,2025-03-08 10:51:45,"Hai Kak Ryuu, mohon maaf atas ketidaknyamanannya. Terkait hal tersebut, silakan laporkan melalui email ke customerservice@gopay.co.id dengan melampirkan kode psr-25-067-1113-28943 pada subject email dan ceritakan kembali detail permasalahannya agar tim kami bisa bantu cek lebih lanjut ya. ^Miko",2025-03-08 11:13:43,1.43.0,negatif,tolong benerin voucher yang hilang berlaku tanggal pengunaannya promo nya gk buka alasannya promo nya gk cek saja iya udh voucher promonya giniapk sampah
3494a5a4-1a02-41a3-9e4c-c74adce22028,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sdh lama pakai gopay-later & tidak pernah telat melakukan pembayaran...!! Tiba2 tanpa konfirmasi tiba2 di BLOKIR...!! Aneh...!!,1,1,1.43.0,2025-03-11 23:04:47,"Hai Kak Alfian, mohon maaf atas ketidaknyamanan yang kamu alami terkait GoPay Later. Agar masalahnya dapat segera kami bantu, silakan ceritakan lebih lanjut kepada kami melalui email ke support@mab.co.id dan cantumkan kode psr-25-071-0033-21110 di subjek email, ya. ^Miko",2025-03-12 00:33:36,1.43.0,negatif,sdh pakai gopaylater terlambat pembayaran konfirmasi blokir aneh
d19ff45c-2ee3-490e-af9e-5cbf1dd9e719,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Tolong diperbaiki bug nya. Saya ada saldo katanya bisa di tranferkan ke bank tapi keterangan layanan tidak tersedia 😒 saya sudah melakukan semua instruksi tapi hasilnya masih saja "" Gopay belum tersedia untuk saat ini""😒",1,3,1.42.0,2025-02-23 04:43:35,"Hai Kak kho Aan, sebelum transfer, pastikan status upgrade GoPay Plus sudah 'Diterima', nomor penerima valid dan tidak terblokir. Jika masih bermasalah, silakan kunjungi menu Bantuan di aplikasi GoPay atau email ke customerservice@gopay.co.id dan cantumkan kode psr-25-051-0255-27232 pada subjek email. ^Melisa",2025-02-23 23:22:27,1.42.0,negatif,tolong diperbaiki bug nya saldo tranferkan bank keterangan layanan tersedia instruksi hasilnya gopay tersedia
5b6cb26d-de87-4724-ba76-0570b630dbbb,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"baru download gopay dan baru transaksi di gopay, katanya ada event dm gratis, padahal udah memenuhi persyaratanya tapi cashback ngga kembali, padahal udah jelas cashback 100% kembali, tapi ngga cashback"" tolong penjelasanya gopay, udah terlanjur berharap ini",1,0,1.42.0,2025-03-01 11:56:36,"Hai Kak Agung, mohon maaf atas ketidaknyamanannya. Mengenai promo mengikuti syarat dan ketentuan yang berlaku. Apabila kamu mengalami kendala, silakan laporkan melalui menu Bantuan di aplikasi GoPay > ketik ""Cashback GoPay saya belum masuk"" di kolom pencarian. ^Maura",2025-03-01 23:56:54,1.42.0,negatif,download gopay transaksi gopay event dm gratis sudah memenuhi persyaratanya cashback tidak sudah cashback tidak cashback tolong penjelasanya gopay sudah terlanjur berharap
32284f03-0f28-43b5-b83d-87ae2d026a42,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aku download ini cuma mau ngasih ulasan aja. Minta tolong kalau iklan, iklan aja ya... Gak usah maksa org, gak mencet apa2, nunggu sampe akhir ads nya malah tbtb masuk sendiri. Jengkel",1,0,1.40.1,2025-02-08 04:18:28,"Hai Kak Alma, mohon maaf atas ketidaknyamanannya. Kritik dan saran yang kamu berikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika kamu memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi GoPay kamu. ^Maura",2025-02-08 04:45:55,1.40.1,negatif,download memberikan ulasan saja tolong iklan iklan saja iya gak maksa org gak mencet nunggu sampai ads nya tbtb masuk jengkel
6396dc9e-ebe3-484d-8e94-bd8d5cbe9824,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasi jelek saldo saya ga bisa di apa2in mendem z dsitu giliran top up isi saldo selalu berhasil eh giliran mau d gunakan ga bisa..baru kali ini instal apk kya d tipu gopay 🐕,1,0,1.42.0,2025-03-01 01:43:42,"Mohon maaf, Kak Dessy. Agar bisa menggunakan GoPay, pastikan saldo cukup, masukkan PIN GoPay yang benar, dan gunakan aplikasi terbaru. Jika masih bermasalah, laporkan melalui menu Bantuan > ketik ""Saya tidak dapat menggunakan GoPay"" > isi formulir dan cantumkan kode psr-25-060-1422-02728 di bagian ""Ceritakan lebih lanjut"". ^Miko",2025-03-01 14:22:11,1.42.0,negatif,aplikasi jelek saldo ga apain mendem z dsitu giliran top up isi saldo berhasil eh giliran di ga bisabaru kali instal apk kya di tipu gopay
a5f7d3ac-a6e3-46e3-bcd5-3b6bb8adc167,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasi ga jelas.. saya sudah bayar semua go pinjam sesuai aturan. Tapi pengajuan selanjutnya di batalkan terus.. saya fikir akan membantu usaha saya,1,1,1.43.0,2025-03-14 07:41:22,"Hai Kak Buga, mohon maaf atas kendala yang kamu alami terkait GoPay Pinjam. Agar masalahnya dapat segera kami bantu, silakan ceritakan lebih lanjut kepada kami melalui email ke support@findaya.com dan cantumkan kode psr-25-073-0809-24576 di subjek email, ya. ^Melisa",2025-03-14 08:09:31,1.43.0,negatif,aplikasi ga bayar go pinjam sesuai aturan pengajuan batalkan fikir membantu usaha
073b8404-7718-44f2-8a7f-763c60d75af6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Tukang maling apps ini aku kemaren top up flazz 50k ga masuk ke flazz aku sekarang top up 20k ga masuk juga ke flazz aku, alasannya tunggu 2 hari kalo mau naik krl apa nunggu 2 hari dulu di stasiunya, aplikasi bego",1,0,1.40.1,2025-02-09 03:16:50,"Hai Kak Mahesa, mohon maat atas ketidaknyamanannya. Jika kamu masih mengalami kendala, silakan laporkan melalui email ke customerservice@gopay.co.id dengan melampirkan kode psr-25-040-0337-24492 pada subject email dan cantumkan nomor laporan kamu sebelumnya pada email yang kamu kirimkan. Kami tunggu detail laporan kamu ya. ^Maura",2025-02-09 03:37:32,1.40.1,negatif,tukang maling apps kemarin top up flazz ke ga masuk flazz top up ke ga masuk flazz alasannya tunggu kalau krl nunggu stasiunya aplikasi bego
98a3c5e7-8a77-4bb1-8d60-ab47aa6574f8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Ka maaf saya salah top up yang seharusnya ke dana ini malah ke gopay, nah terus saya buka aplikasi gopay ternyata tidak bisa harus masukin pin terlebih dahulu tetapi saya tidak pernah bikin akun gopay ka, maaf ka bisa di bantu atas kesalahan ini kalo yang saya tau gopay jaminan saldo kemabali maaf ini bisa di kembalikan ka mohon maaf atas bantuan nya ka",1,2,1.42.0,2025-02-27 06:15:49,"Hai Kak Lutfi, mohon maaf atas ketidaknyamanannya. Terkait hal tersebut, silakan laporkan melalui email ke customerservice@gopay.co.id dengan melampirkan kode psr-25-058-1023-18351 pada subject email dan ceritakan kembali detail permasalahannya agar tim kami bisa bantu cek lebih lanjut ya. ^Melisa",2025-02-27 10:23:36,1.42.0,negatif,kakak maaf salah top up dana gopay buka aplikasi gopay masukkan pin bikin akun gopay kakak maaf kakak bantu kesalahan kalau tahu gopay jaminan saldo kemabali maaf kembalikan kakak mohon maaf bantuan nya kakak
918c4a61-3535-4684-b738-cbe3e5e45553,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"gopay merugikan saldo saya hilang di bawa dia, katanya di transfer ke gopay tabungan tapi ga ada. di halaman utamnya padahal tertera jelas saldo saya tapi, di bagian gopay tabungan ga ada, di apk jago nya juga sama hilang. gopay lu parah sih wallet jelek👎👎",1,2,1.40.1,2025-02-07 12:39:00,"Hai Kak Mashachika, mohon menunggu terlebih dahulu maksimal 2x24 jam di hari kerja (diluar Sabtu, Minggu, atau Libur) dan cek saldo secara berkala ya. Jika masih berkendala, laporkan detailnya melalui menu Bantuan di aplikasi GoPay atau email ke customerservice@gopay.co.id dan cantumkan kode psr-25-038-1410-22300 pada subjek email. ^Miko",2025-02-07 14:10:42,1.40.1,negatif,gopay merugikan saldo hilang bawa transfer gopay tabungan ga halaman utamnya tertera saldo gopay tabungan ga apk jago nya hilang gopay kamu parah sih wallet jelek
15b16820-c7c0-4f7e-8978-7dfe8bac8c23,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"sungguh menyulitkan, udah mau bayar top up lewat qris pasti selalu gagal alasannya ""kami mendeteksi aktifitas tidak wajar"" padahal juga ga ngelakuin yang aneh aneh. niatnya mau cepet malah diperlambat begini, udah dilaporin ke cs pun tetep ga guna.",1,0,1.43.0,2025-03-10 03:43:55,"Hai Kak Monalisa, mohon maaf atas ketidaknyamanannya. Terkait laporanmu sudah ada tiket dinomor 210365462 dan sedang ditangani oleh tim kami. Kamu dapat melakukan pengecekkan progress-nya di menu My Ticket aplikasi GoPay atau Gojek kamu ya. ^Maura",2025-03-11 09:28:09,1.43.0,negatif,sungguh menyulitkan sudah bayar top up qris gagal alasannya mendeteksi aktifitas wajar ga ngelakuin aneh aneh niatnya cepat diperlambat sudah dilaporin cs tetep ga
ff0fa21e-744f-4876-bee8-f247e10aa4d0,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ini gimana ya gopay kok saya tf ke gopay tabungan by jago kok ga masuk masuk saldonya padahal sudah ada riwayat nya transfer berhasil ngajuin Laporan cuma sedang dj proses doang ga ada kabar dan ketika login malah jaringan lelet lah internet mati lah saya hapus apk nya dan buat download pake wifi lancar cuma berapa detik tok udh ke instal kok buat login malah internet ga ada lah internet lemot lah gimana ini pihak gopay sayang mengecewakan ini mohon segera di perbaiki uang saya belum kembali ini,1,4,1.43.0,2025-03-09 12:46:59,"Hai Kak Wahid, mohon menunggu terlebih dahulu maksimal 2x24 jam di hari kerja (diluar Sabtu, Minggu, atau Libur) dan cek saldo secara berkala ya. Jika masih berkendala, laporkan detailnya melalui menu Bantuan di aplikasi GoPay atau email ke customerservice@gopay.co.id dan cantumkan kode psr-25-068-1440-56998 pada subjek email. ^Miko",2025-03-09 14:41:52,1.43.0,negatif,bagaimana iya gopay tf gopay tabungan by jago ga masuk masuk saldonya riwayat nya transfer berhasil ngajuin laporan dj proses doang ga kabar login jaringan lambat internet mati hapus apk nya download pakai wifi lancar detik tok udh instal login internet ga internet lambat bagaimana gopay sayang mengecewakan mohon perbaiki uang
3cc1dea9-8f11-4d71-9ce0-9d88da3f2908,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sayang banget gopay nggak ada fitur ngapusi history satu satu bisa nya semua langsung ke apus sama buat ngapus rekening tujuan juga nggak ada fitur nya,3,0,1.41.0,2025-02-10 15:45:03,"Hai Kak @No Name, mohon maaf atas ketidaknyamanannya. Kritik & saran yang kamu berikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika kamu memiliki pertanyaan atau keluhan terkait layanan GoPay, silakan kunjungi menu Bantuan di aplikasi GoPay kamu atau email ke customerservice@gopay.co.id. ^Miko",2025-02-10 16:30:39,1.41.0,netral,sayang banget gopay tidak fitur ngapusi history nya langsung apus ngapus rekening tujuan tidak fitur nya
ce4ec511-e282-442a-a548-663c9cbca0af,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Minimal pembayaran disini nggak guna, diteror terus meskipun sudah melakukan minimal pembayaran di gopay pinjam, hilangkan saja minimal pembayaran klo nggak guna, katanya bukan seperti kartu kredit, nggak ada toleransi nya sama sekali",1,123,1.40.1,2025-01-30 14:00:54,"Hai Kak Agus, mohon maaf atas kendala yang kamu alami terkait GoPay Pinjam. Agar masalahnya dapat segera kami bantu, silakan ceritakan lebih lanjut kepada kami melalui email ke support@findaya.com dan cantumkan kode psr-25-030-1611-20362 di subjek email, ya. ^Maya",2025-01-30 16:11:27,1.40.1,negatif,minimal pembayaran tidak diteror minimal pembayaran gopay pinjam hilangkan minimal pembayaran kalau tidak kartu kredit tidak toleransi nya
09079d23-9980-4623-ae7d-b02646aebebd,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Jawaban email. Baik baik saja. Dan bisa nunggu 3 hari Tetapi di aplikasi nunggu 1 bulan buat pengajuan. Pinjaman LUNAS Sebelum jatuh tempo Malah tidak bisa ajukan lagi.,1,0,1.41.0,2025-02-20 20:57:24,"Hai Kak Danny, mohon maaf atas ketidaknyamanannya. Terkait laporanmu sudah ada tiket dinomor 208961232 dan sedang ditangani oleh tim kami. Kamu dapat melakukan pengecekkan progress-nya di menu My Ticket aplikasi GoPay atau Gojek kamu ya. ^Miko",2025-02-20 10:41:39,1.41.0,negatif,email nunggu aplikasi nunggu pengajuan pinjaman lunas jatuh tempo ajukan
bf2e97e7-2390-470d-a2de-f145fd74dc55,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Isi saldo flazz sering ga beres,, saldo gopay kepotong saldo flazz nya ga nambah,, cek berkali2 aplikasi errorr,, lumayan 100 rb ilang,, ga tau dikali brp costemer yg kena bgtu",1,0,1.41.0,2025-02-16 03:16:03,"Hai Kak Ahmad, pastikan nomor kartu yang dimasukkan sudah benar dan kamu sudah update saldo sesuai dengan ketentuan, ya. Jika masih bermasalah, laporkan melalui menu Bantuan > ketik ""Update saldo e-money tidak berhasil"" > isi formulir dan cantumkan kode psr-25-047-0410-51428 di bagian ""Ceritakan lebih lanjut"". ^Maura",2025-02-16 04:10:57,1.41.0,negatif,isi saldo flazz ga beres saldo gopay kepotong saldo flazz nya ga nambah cek berkali aplikasi errorr lumayan rb hilang ga tahu dikali berapa costemer yang kena bgtu
4776c65c-3659-45ae-8bf7-2c527ce3e925,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sekarang gabisa di buka udah isi saldo 3x tidak bisa di buka kenapa ya aplikasi ini sangat merugakan sekali. Tetap tidak bisa di buka aplikasinya. Bener2 parah aplikasi ini banyak pengguna yg tertipu setelah saya liat ulasannya kebawah . Saldo saya pun di embat juga 3x isi saldo. Sungguh tidak bisa di percaya. Setelah isi saldo 3x aplikasinya langsung error,5,101,1.43.0,2025-03-13 03:26:32,"Hai Kak Ali, mohon maaf atas ketidaknyamanannya. Jika masih mengalami keluhan, silakan laporkan melalui email ke customerservice@gopay.co.id dengan melampirkan kode psr-25-071-0419-23985 pada subject email dan cantumkan nomor laporan sebelumnya serta ceritakan kembali detail permasalahannya. Kami tunggu detail laporan kamu ya. ^Miko",2025-03-12 04:19:52,1.43.0,positif,gabisa buka sudah isi saldo x buka iya aplikasi merugakan buka aplikasinya benar parah aplikasi pengguna yang tertipu lihat ulasannya kebawah saldo embat x isi saldo sungguh percaya isi saldo x aplikasinya langsung error
f8783a23-97d7-4419-a90f-2a9d00da22ee,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Beli pulsa data di gopay harga 100.000 dapat 80 GB tapi saat transaksi selesai ternyata dapat hanya 50 GB. INI 30 GBNYA HILANG KE MANA? TOLONG DONG HARUS SESUAI.,1,1,1.43.0,2025-03-07 06:13:06,"Hai Kak Veronika, mohon maaf atas ketidaknyamanannya. Jika pulsa/paket data belum masuk, mohon menunggu hingga 1x24 jam terlebih dahulu. Jika sudah 1x24 jam namun pulsa/paket data belum juga masuk, silakan laporkan detailnya melalui email customerservice@gopay.co.id dan lampirkan kode psr-25-066-0731-06805 pada subjek email ya. ^Miko",2025-03-07 07:31:33,1.43.0,negatif,beli pulsa data gopay harga gb transaksi selesai gb gbnya hilang tolong sesuai
fa9eb428-7a58-4bb5-a57b-3b73a9f8a274,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Tolong untuk sistem top up mlbb dibikin global server ajaa min .gua langganan top up di gopay soal nya klo dilock region jadi pindah ke toko lain .masih suka top up digopay soal nya,1,0,1.43.0,2025-03-11 06:32:51,"Hai Kak Nataya, terima kasih atas ulasannya. Kritik & saran yang kamu berikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika kamu memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi GoPay kamu atau email ke customerservice@gopay.co.id. ^Melisa",2025-03-11 06:54:01,1.43.0,negatif,tolong sistem top up mlbb dibikin global server ajaa min saya langganan top up gopay nya kalau dilock region pindah toko suka top up digopay nya
6fdbc7d6-bf3e-4c98-87be-1935bb595810,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Saya kasih bintang 1 masa saya transfer dari gopay ke dana, saldo nya ga masuk ewallet dana. Udah hampir 5 hari saldo ga masuk2, chat via gopay juga percuma ga ada penjelasan yg buat saya paham. Ini gimana ya solusi nya",1,0,1.42.0,2025-03-03 08:59:30,"Hai Kak Ai, mohon maat atas ketidaknyamanannya. Jika kamu masih mengalami kendala, silakan laporkan melalui email ke customerservice@gopay.co.id dengan melampirkan kode psr-25-062-0919-49211 pada subject email dan cantumkan nomor laporan kamu sebelumnya pada email yang kamu kirimkan. Kami tunggu detail laporan kamu ya. ^Maura",2025-03-03 09:19:55,1.42.0,negatif,kasih bintang transfer gopay dana saldo nya ga masuk ewallet dana sudah saldo ga masuk chat via gopay ga penjelasan yang paham bagaimana iya solusi nya
caee560e-8204-41b0-ae4d-7573af49f99b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Tolong donk gopay layanan top up emoney nya di perbaiki lg, masa sma pengaduan keluhan nya. Masa saya isi emoney dr gopay 250 sma 200 2 x ga masuk smua. Di gopay nya status nya selesai, tapi saldo nya ga masuk emoney, adakan pengembalian dana atau gmna gtu, 450 loh saya isi emoney ga masuk smua🤦‍♀️",3,0,1.42.0,2025-03-06 07:21:35,"Hai Kak Tya, pastikan nomor kartu yang dimasukkan sudah benar dan kamu sudah update saldo sesuai dengan ketentuan, ya. Jika masih bermasalah, laporkan melalui menu Bantuan > ketik ""Update saldo e-money tidak berhasil"" > isi formulir dan cantumkan kode psr-25-065-0829-12022 di bagian ""Ceritakan lebih lanjut"". ^Melisa",2025-03-06 08:29:31,1.42.0,netral,tolong donk gopay layanan top up emoney nya perbaiki lagi sama pengaduan keluhan nya isi emoney dr gopay sama x ga masuk smua gopay nya status nya selesai saldo nya ga masuk emoney adakan pengembalian dana gmna gtu loh isi emoney ga masuk smua
a47c9fc1-b995-48e0-8349-a055ed8804e6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Gopay kenapa lagi ya,, saya top up tanggal 25 januari lewat e wallet shoppepay, tapi nyampe hari ini belum ada masuk, padahal itu buat bayar cicilan di gopay.. Gimana ini ko saldo saya belum ada masuk.. Tolong dong responnya, di telvon call center nya gak bisa terhubung..",1,14,1.40.1,2025-01-30 11:55:13,"Hai Kak Doni, pastikan nomor tujuan sudah benar, sudah cek halaman Riwayat, dan coba keluar dan masuk kembali ke aplikasi. Jika saldo masih belum masuk, silakan laporkan melalui menu Bantuan > ketik 'Top up GoPay saya belum masuk' > isi formulir dan cantumkan kode psr-25-030-1251-15143 pada bagian 'Ceritakan lebih lanjut'. ^Maya",2025-01-30 12:51:22,1.40.1,negatif,gopay iya top up tanggal januari e wallet shoppepay nyampe masuk bayar cicilan gopay bagaimana ko saldo masuk tolong responnya telvon call center nya gak terhubung
d2c06e26-d6e0-4e37-bcf9-a5c48436e824,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Soal beli pulsa dan transfer sangat baik... Tetapi setelah di update ke gopay tabungan saldo saya tidak sinkron di gopay saldo masih ada dan di gopay tabungan 0 rupiah pada saat digunakan untuk tf/transaksi ada pemberitahuan saldo sudah di transfer ke gopay tabungan teapi di gopay tabungan 0 rupiah Mohon untuk segera di perbaiki masalah seperti ini,3,2,1.41.0,2025-02-11 05:54:53,"Mohon maaf, Kak Rizky. Mohon menunggu terlebih dahulu maksimal 2x24 jam di hari kerja (diluar Sabtu, Minggu, atau Libur) dan cek saldo secara berkala ya. Jika masih berkendala, laporkan detailnya melalui email ke customerservice@gopay.co.id dan cantumkan kode psr-25-042-0837-53126 pada subjek email. ^Maya",2025-02-11 08:38:01,1.41.0,netral,beli pulsa transfer update gopay tabungan saldo sinkron gopay saldo gopay tabungan rupiah tftransaksi pemberitahuan saldo transfer gopay tabungan teapi gopay tabungan rupiah mohon perbaiki
f908f8a7-2882-4ae2-b850-1113e0049df1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Saya ngisi e-money lewat gopay , saldo terpotong namun di kartu nya belum bertambah jumlah saldo nya gimana nih? nomor kartu sudah benar karena langsung di tap dan status berhasil namun saat akan update malah eror tidak kebaca kartu nya",4,3,1.42.0,2025-03-02 10:10:13,"Hai Kak Fatkhan, pastikan nomor kartu yang dimasukkan sudah benar dan kamu sudah update saldo sesuai dengan ketentuan, ya. Informasi selengkapnya, silakan kunjungi menu Bantuan di aplikasi GoPay > ketik ""Update saldo e-money tidak berhasil"" pada kolom pencarian. Semoga informasi kami membantu. ^Maya",2024-10-22 01:33:16,1.42.0,positif,mengisi emoney gopay saldo terpotong kartu nya bertambah saldo nya bagaimana ini nomor kartu langsung tap status berhasil update eror kebaca kartu nya
1bc74599-3b87-4cb4-9b80-9bbc7dd17f3f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aplikasi busukkkk Balikin duit gw,udah ada bukti pengiriman dari dana berhasil tetapi saldo masih kosong Sudah masuk ke bantuan gopay sama aja gak ada kejelasan dari agen2nya Aplikasi busukkkk",1,0,1.40.1,2025-01-30 02:14:17,"Hai Kak Nurali, mohon maaf atas ketidaknyamanannya. Jika masih mengalami keluhan, silakan laporkan melalui email ke customerservice@gopay.co.id dengan melampirkan kode psr-25-030-0626-01074 pada subject email dan cantumkan nomor laporan sebelumnya serta ceritakan kembali detail permasalahannya. Kami tunggu detail laporan kamu ya. ^Miko",2025-01-30 06:26:19,1.40.1,negatif,aplikasi busukkkk balikin duit gwudah bukti pengiriman dana berhasil saldo kosong masuk bantuan gopay saja gak kejelasan agennya aplikasi busukkkk
2373ea69-be3d-4e1c-a8f3-b1eaf5104f99,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Gak jelas bat nih aplikasih padahal pembayar pinjeman gak pernah telat kenapa 2 bulan ini gak bisa minjem payah gopay mah kecuali saya sering telat bayar gpp ini saya gak pernah telat bayar 2 bulan gak bisa minjem👎,1,2,1.43.0,2025-03-07 10:36:52,"Hai Kak Rio, mohon maaf atas kendala yang kamu alami terkait GoPay Pinjam. Agar masalahnya dapat segera kami bantu, silakan ceritakan lebih lanjut kepada kami melalui email ke support@findaya.com dan cantumkan kode psr-25-066-1133-35708 di subjek email, ya. ^Melisa",2025-03-07 11:33:44,1.43.0,negatif,gak bat ini aplikasih pembayar pinjeman gak terlambat gak minjem payah gopay mah kecuali terlambat bayar tidak apa-apa gak terlambat bayar gak minjem
b49d3a67-ea2a-4d78-9083-eaff2e97f355,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Saya transfer ke temen, tapi kenapa gak ada nyampe transferan nya, padahal saldo saya sudah berkurang, tolong di perbaiki aplikasinya supaya gak ada kendala",3,0,1.41.0,2025-02-17 11:18:28,"Hai Kak Rusman, pastikan nomor rekening benar dan sudah cek halaman Riwayat. Jika setelah 2x24 jam di hari kerja (diluar Sabtu, Minggu, atau Libur) saldo belum bertambah, silakan lapor ke menu Bantuan > ketik 'Transfer saldo ke bank atau e-wallet belum diterima' dan cantumkan kode psr-25-048-1148-40030 pada bagian 'Ceritakan lebih lanjut'. ^Maura",2025-02-17 11:48:51,1.41.0,netral,transfer teman gak nyampe transferan nya saldo berkurang tolong perbaiki aplikasinya gak kendala
